-61.0889 63.3595 -51.5854 -37.1197 1 1 0 1 1 1 1 0 0 0 0 1 1 
60.6006 16.5563 37.9681 -64.9281 0 0 0 0 1 1 1 0 0 1 0 0 1 
29.9783 0.387585 -87.7865 30.137 1 0 1 0 0 1 1 1 1 0 0 1 0 
58.6596 -32.4747 -66.0939 -52.092 1 1 0 0 1 1 1 1 0 1 0 0 0 
-53.209 -26.0781 -71.221 -58.33 1 0 0 0 1 1 1 0 0 1 0 0 1 
-67.217 90.1425 -22.6112 44.6211 0 1 1 0 1 1 0 1 0 1 0 1 0 
-71.5995 55.7787 1.53508 73.4855 0 1 1 1 0 1 1 0 1 0 0 1 1 
-35.6304 76.928 -29.4839 -89.6542 0 0 0 0 1 1 1 1 0 0 0 1 0 
-19.4128 -70.3543 -5.84429 36.2041 0 1 0 1 1 1 0 0 0 1 0 1 1 
37.2173 43.4492 -57.8356 -97.351 0 1 1 1 0 1 0 1 1 1 0 1 0 
16.7333 -27.5307 -14.9327 85.8821 0 0 0 1 1 0 0 1 1 1 0 1 0 
93.9451 -53.1419 -63.2435 27.6406 0 0 0 1 1 0 0 0 1 1 1 1 0 
64.9464 34.7453 -70.1163 -0.546281 0 1 0 0 1 1 0 1 0 1 0 1 0 
57.9943 8.54823 -78.3258 -31.6935 0 1 0 1 1 1 1 0 0 1 0 0 1 
-7.64489 8.34681 -46.7025 61.4185 1 1 1 0 1 1 1 0 0 1 1 0 0 
-43.6567 74.8222 22.3121 17.8442 0 0 1 1 1 0 1 0 1 0 1 1 0 
49.1684 -98.0834 -91.8332 -92.8587 1 0 0 1 1 1 1 0 0 0 1 1 0 
17.6244 47.0199 0.662252 -91.3083 1 1 0 0 1 1 1 1 0 1 0 0 0 
0.222785 71.2333 -62.9627 97.5402 1 0 0 1 1 0 0 0 1 1 0 1 1 
-96.942 -94.4823 59.6301 91.6562 1 1 1 1 1 0 1 0 1 0 1 1 0 
-76.9036 -98.8098 5.90533 50.8774 0 1 1 1 0 1 0 1 1 1 0 1 0 
13.1626 93.3653 -54.5457 -25.3151 1 0 1 1 1 0 1 0 1 1 1 0 0 
-82.5495 -81.341 11.9724 -22.9102 1 1 1 1 1 0 0 1 1 1 0 1 0 
42.1064 88.702 -39.6344 85.1131 1 1 0 0 1 1 0 0 0 1 0 1 1 
20.8655 -27.018 -38.5846 -26.6396 0 1 0 0 1 1 1 0 0 0 1 1 0 
-32.4808 -79.461 -31.1319 -37.4798 1 0 1 0 1 0 1 0 1 1 0 0 1 
47.3495 21.5308 57.6708 -18.7109 1 1 1 1 0 1 1 0 1 1 0 0 1 
-91.2595 -15.2074 6.88192 72.6005 0 0 1 0 1 0 1 0 1 1 0 0 1 
9.93377 73.4611 95.6664 -52.3667 1 0 1 1 1 1 0 0 0 1 1 1 0 
86.6207 -17.5085 66.2954 -2.62154 1 0 0 1 1 1 0 0 0 1 0 1 1 
30.6131 97.1374 -82.0307 49.2294 1 0 1 0 0 1 0 1 1 1 0 1 0 
5.22782 1.86468 -3.14035 96.8871 0 1 1 1 1 1 1 1 0 0 0 1 0 
8.08435 -82.0673 -59.1845 90.1669 1 0 1 0 1 1 0 0 0 1 1 1 0 
30.784 -21.1402 -47.1664 -75.7866 0 1 1 1 1 1 1 0 0 0 1 1 0 
-13.7303 51.7319 -82.0429 72.3746 1 0 0 1 1 1 0 0 0 1 1 1 0 
48.1246 -47.0016 98.7121 -58.5803 1 0 1 1 1 0 1 1 1 1 0 0 0 
-60.6372 82.696 -69.8111 92.6878 0 1 1 0 1 1 1 0 0 1 1 0 0 
-0.930815 -8.60927 94.0916 -29.2215 1 1 0 1 1 0 1 0 1 0 1 1 0 
52.3301 22.2571 -52.0188 14.5543 0 0 1 0 1 1 1 0 0 1 1 0 0 
-82.8913 -56.6027 80.2423 4.10474 0 1 0 1 1 1 0 0 0 1 0 1 1 
47.0931 32.8227 12.0579 -6.15558 1 1 1 0 1 0 1 0 1 0 0 1 1 
-37.6995 81.8964 -46.3912 84.3562 1 1 1 1 0 1 1 0 1 1 0 0 1 
83.4651 -36.6131 73.5649 -67.0583 0 0 0 1 1 0 1 1 1 1 0 0 0 
35.3679 -56.9811 53.032 -33.8176 0 1 1 1 1 0 1 0 1 1 0 0 1 
71.0318 -93.17 89.935 -51.6953 1 1 0 0 1 0 1 0 1 0 0 1 1 
33.7809 63.7013 2.42622 6.18 0 0 0 1 0 1 1 0 1 1 0 0 1 
-51.5488 -9.35392 66.9424 -98.0468 1 0 1 0 1 1 1 1 0 1 0 0 0 
46.9771 -9.1586 -84.9116 -96.7895 1 1 0 1 1 1 1 0 0 1 0 0 1 
-17.6244 -1.75481 91.6013 -41.1237 0 0 1 1 1 1 0 1 0 1 0 1 0 
-2.13324 -51.1399 85.5892 -71.9413 1 0 1 0 1 1 0 0 0 1 0 1 1 
1.08341 62.5782 -31.2296 -77.813 0 1 0 0 0 1 1 0 1 1 1 0 0 
65.6362 71.4286 -41.6364 34.1105 0 1 1 0 1 1 0 1 0 1 0 1 0 
-85.0398 80.1935 -33.8725 -4.23292 1 0 1 0 1 1 1 0 0 0 1 1 0 
34.6232 8.15149 -49.4736 50.4074 0 1 1 1 1 1 1 0 0 1 0 0 1 
51.3657 -12.8513 2.01117 -97.9919 1 1 1 1 1 0 0 0 1 1 0 1 1 
-61.504 57.1215 -28.1594 -68.1692 1 0 1 1 1 0 1 1 1 1 0 0 0 
-35.9478 -4.532 -27.4209 -0.228889 1 0 1 0 1 1 1 1 0 1 0 0 0 
71.3919 -95.7274 -14.8045 50.4563 1 1 0 0 1 1 1 0 0 1 1 0 0 
44.1023 -92.6206 64.2811 -8.47499 1 0 1 1 1 0 0 1 1 1 0 1 0 
87.9391 11.6733 -40.556 -64.3788 0 1 1 1 0 1 1 0 1 1 0 0 1 
19.657 99.6582 69.4082 -85.9676 1 0 1 1 1 1 0 1 0 1 0 1 0 
-62.2852 0.36317 51.7197 66.3808 0 1 0 0 1 1 1 0 0 0 1 1 0 
80.34 -40.7758 -37.8765 32.725 1 1 1 1 1 1 1 0 0 0 0 1 1 
97.8698 -92.4253 -86.6146 92.6206 0 1 1 1 0 1 1 0 1 1 1 0 0 
-89.9716 -94.293 -24.546 55.9435 1 1 1 1 1 1 1 0 0 1 1 0 0 
-28.8003 -78.283 49.4736 5.94195 0 1 1 0 1 1 1 0 0 1 0 0 1 
64.3666 -87.3104 84.5149 18.9123 0 1 0 1 1 1 1 0 0 1 0 0 1 
-18.5705 17.0812 -9.28068 83.7886 1 1 1 1 1 1 1 1 0 1 0 0 0 
-73.2353 -1.59001 18.3386 15.1952 1 1 0 1 0 1 1 0 1 1 1 0 0 
52.1714 95.294 -82.6533 22.5806 1 0 1 0 1 1 0 0 0 1 1 1 0 
-11.6306 -41.8867 39.9823 -54.7899 0 0 0 1 1 1 1 0 0 1 0 0 1 
-64.5619 -11.8015 -23.3253 -68.1997 0 1 1 0 1 1 0 0 0 1 1 1 0 
-87.7194 -7.95007 -70.3848 -23.5511 0 1 0 1 1 1 1 0 0 1 0 0 1 
-32.5297 -23.661 -59.4409 -87.9269 0 1 0 1 0 1 1 1 1 0 0 1 0 
3.44554 -15.0548 57.2741 -41.966 1 1 0 0 1 1 0 0 0 1 0 1 1 
34.0312 92.6511 14.481 9.38444 1 0 1 1 1 0 1 0 1 0 0 1 1 
-70.2322 -10.5747 -64.5375 -77.3919 0 0 0 0 1 1 1 1 0 0 0 1 0 
-38.4198 -24.9184 38.0596 27.6711 0 1 1 0 0 1 0 0 1 1 1 1 0 
-31.6813 -15.5004 -18.955 -95.5077 0 1 1 1 1 1 1 0 0 0 0 1 1 
56.09 55.3148 99.6582 -44.6699 0 0 0 0 1 1 1 0 0 1 1 0 0 
6.24714 98.4558 -48.1124 66.1794 1 0 0 0 1 1 1 1 0 1 0 0 0 
21.2378 -2.51167 28.2144 -99.5178 0 0 0 0 1 1 1 0 0 1 0 0 1 
40.2509 -75.0908 20.8777 12.7293 0 0 0 1 1 1 1 0 0 1 1 0 0 
-40.8063 -24.1127 19.8462 -65.7277 0 1 1 0 1 1 1 0 0 1 0 0 1 
52.8672 63.9698 -5.6917 -43.2356 0 1 0 1 1 1 1 0 0 0 1 1 0 
54.857 -83.7825 26.4687 -97.1984 1 0 1 0 1 1 0 0 0 1 0 1 1 
49.8825 79.5587 -47.9598 -3.17698 0 1 0 1 1 0 0 0 1 1 0 1 1 
-97.4181 -83.9106 -98.3276 40.7331 0 0 1 1 1 1 0 1 0 1 0 1 0 
-4.89822 -58.2751 -83.2759 -84.9971 0 1 0 0 1 1 1 0 0 0 0 1 1 
-84.5393 -4.42824 -71.6971 7.29087 1 1 1 0 1 1 1 0 0 0 1 1 0 
25.3273 59.27 -72.6371 29.6304 1 0 1 0 1 1 1 1 0 0 0 1 0 
-93.8414 -98.2055 23.5328 -66.5395 1 1 1 0 1 0 1 0 1 0 0 1 1 
-22.2205 -12.9551 20.8533 22.0252 0 0 1 0 1 0 1 0 1 0 1 1 0 
1.04068 -2.99997 -6.33869 69.8782 1 1 1 0 1 0 0 0 1 1 1 1 0 
-81.5607 -75.2739 81.8354 57.915 0 0 0 0 1 1 1 0 0 1 0 0 1 
60.21 -98.352 -86.9137 72.1305 0 1 0 1 1 1 1 0 0 1 1 0 0 
-43.8032 31.6202 -82.2138 -71.1112 0 0 1 0 0 1 0 1 1 1 0 1 0 
62.096 -74.2607 -67.394 -4.92874 1 0 0 1 0 1 1 0 1 1 1 0 0 
16.306 28.019 42.7412 78.6004 0 0 1 1 1 1 1 0 0 0 1 1 0 
-59.8987 -67.6443 -4.78225 46.6231 0 1 0 0 1 0 1 0 1 1 0 0 1 
-9.78729 55.62 -24.8085 -54.0391 0 1 0 0 1 0 0 1 1 1 0 1 0 
-83.9167 19.9866 23.4901 74.7185 1 0 1 1 1 1 0 1 0 1 0 1 0 
99.3225 -23.4962 26.4748 74.4804 0 1 1 1 1 1 0 0 0 1 0 1 1 
-92.0591 63.3778 -89.8251 42.8938 1 0 1 0 1 0 0 0 1 1 1 1 0 
40.6964 -21.0425 9.09757 -52.5498 1 1 1 1 1 0 1 1 1 1 0 0 0 
19.0527 -68.7551 1.41301 -10.6906 1 1 1 1 1 1 1 0 0 1 0 0 1 
91.7661 19.9927 19.5166 -32.9752 1 0 0 0 1 0 1 0 1 1 0 0 1 
61.2537 -24.0883 -38.5968 3.91552 1 1 1 0 1 1 1 0 0 1 1 0 0 
78.7164 -76.4275 45.6526 -12.534 0 1 1 0 1 1 1 0 0 0 1 1 0 
-30.0577 -1.4008 -7.3336 75.3777 1 0 1 1 1 1 1 0 0 1 0 0 1 
26.3955 -34.5256 69.0725 -42.2102 0 1 1 0 1 1 1 1 0 0 0 1 0 
-77.8558 -12.5889 84.0083 -54.149 0 0 0 1 1 1 1 0 0 0 0 1 1 
11.6001 -19.2175 61.7847 9.68963 1 1 1 1 1 1 1 1 0 0 0 1 0 
47.1908 40.7086 -20.3894 -29.5816 0 0 1 0 0 1 1 0 1 1 1 0 0 
91.876 -0.662252 15.7811 55.3331 1 1 0 1 0 1 1 0 1 0 0 1 1 
37.4798 -90.6308 20.2063 13.1687 1 1 1 1 1 0 1 1 1 0 0 1 0 
28.0984 -99.2309 70.0003 -49.5285 0 0 1 0 1 1 1 1 0 0 0 1 0 
4.44044 33.4819 -27.2073 80.9381 1 1 1 1 0 1 1 0 1 1 0 0 1 
0.698874 83.9167 -97.1252 49.4491 1 0 0 1 1 0 0 0 1 1 1 1 0 
39.5123 -16.5563 89.9106 -68.9993 0 1 0 1 1 1 1 1 0 1 0 0 0 
-82.8974 14.3834 -5.44755 -40.965 1 0 0 0 1 1 0 1 0 1 0 1 0 
37.5103 -7.45567 -0.375378 -48.0392 0 0 0 0 1 0 0 1 1 1 0 1 0 
45.5245 -5.01419 41.6791 -8.74966 1 0 1 0 1 1 0 1 0 1 0 1 0 
-81.8964 -64.4459 -56.4806 19.4555 0 1 0 0 1 1 1 1 0 1 0 0 0 
27.2073 98.7304 -57.5182 -22.4525 1 0 1 1 0 1 0 1 1 1 0 1 0 
63.1275 -80.932 -78.6615 48.6801 1 0 1 1 1 0 1 1 1 0 0 1 0 
-4.81277 -82.5312 -28.1045 71.2333 0 0 0 1 1 0 1 0 1 0 0 1 1 
-70.1834 -44.1572 70.5741 -88.0673 1 0 1 0 1 0 1 0 1 0 0 1 1 
57.6769 -5.07523 11.594 -64.4154 0 1 0 1 1 0 1 0 1 0 1 1 0 
53.3738 43.3638 -16.1901 93.9756 1 0 0 0 1 1 0 1 0 1 0 1 0 
96.3378 -68.2791 72.515 49.8032 0 0 1 0 1 0 1 1 1 1 0 0 0 
80.2301 -31.1686 33.8237 -68.9199 1 1 1 0 0 1 1 0 1 0 0 1 1 
-82.7448 43.1684 -33.7321 -67.7419 1 0 1 1 1 0 1 0 1 1 0 0 1 
-92.2849 -44.3831 72.3258 -0.881985 0 1 0 0 1 1 0 1 0 1 0 1 0 
-7.74865 -51.9272 54.1185 -15.8605 1 1 0 1 1 1 1 0 0 0 1 1 0 
23.3436 39.3963 -38.6456 -86.1019 0 0 1 1 1 1 0 0 0 1 0 1 1 
39.5306 91.5342 -62.0899 -19.7974 1 0 0 0 0 1 1 0 1 0 0 1 1 
62.6087 -42.8816 -98.9502 17.9907 1 0 0 1 1 1 0 0 0 1 1 1 0 
38.2916 -93.0174 64.7511 54.857 0 0 0 1 1 0 1 0 1 1 1 0 0 
39.9335 51.4023 -38.4808 -59.5569 0 0 0 0 1 1 0 0 0 1 0 1 1 
79.2352 -42.436 -56.6454 76.2871 1 0 0 1 1 0 1 0 1 0 1 1 0 
13.3274 -10.6479 78.0328 -14.5482 0 0 0 1 1 1 0 0 0 1 1 1 0 
-40.7514 -98.0651 6.95517 45.2864 0 0 0 0 1 0 1 1 1 1 0 0 0 
-99.5239 -27.488 -72.7103 43.6079 0 0 0 1 1 0 0 0 1 1 1 1 0 
8.4933 -44.1816 20.9815 -65.154 1 1 0 0 1 0 1 0 1 1 1 0 0 
-17.9907 -56.9079 1.37028 69.8294 1 1 0 1 1 1 1 0 0 1 1 0 0 
-99.292 92.7 11.7344 32.4381 0 1 1 1 1 0 0 0 1 1 0 1 1 
71.4774 -90.1242 -0.0885037 64.3849 0 0 0 0 0 1 1 0 1 1 0 0 1 
90.0693 -86.5535 43.1928 76.458 0 1 0 1 1 1 0 1 0 1 0 1 0 
-1.99896 -35.7097 81.8476 -58.4643 1 1 1 1 1 1 1 0 0 1 0 0 1 
72.1061 7.31529 -86.169 91.3144 1 0 1 0 1 1 1 0 0 1 1 0 0 
76.6717 -23.3558 24.4362 -99.3408 0 1 1 1 1 1 1 0 0 0 1 1 0 
-96.3256 -73.3329 36.5276 -88.2321 0 0 1 0 1 0 0 0 1 1 0 1 1 
72.8874 -13.1687 22.074 49.0524 1 1 0 0 1 1 1 0 0 1 0 0 1 
9.63469 -88.0612 -20.4505 -38.3709 1 0 1 1 1 1 1 0 0 0 0 1 1 
-77.0379 -47.3556 -2.34077 -60.3687 0 0 1 1 1 1 0 0 0 1 1 1 0 
-37.3638 -57.0544 44.5173 -91.3266 1 1 1 1 1 1 1 0 0 0 1 1 0 
36.1797 20.9204 -53.2762 -2.16987 1 1 1 1 1 0 1 0 1 0 1 1 0 
55.7848 -59.4043 -78.6676 65.7094 1 0 0 1 1 0 0 0 1 1 1 1 0 
-80.0775 2.52998 -5.94806 -92.761 0 0 1 0 1 1 1 1 0 1 0 0 0 
50.8103 60.1306 2.25532 44.4319 1 0 1 0 1 1 1 0 0 0 0 1 1 
6.18 -4.35499 -89.3674 -84.9483 0 1 0 1 1 1 0 0 0 1 0 1 1 
-64.9098 76.7693 81.8415 -96.8017 1 0 1 0 1 1 1 0 0 1 1 0 0 
11.6672 -86.3887 40.0861 -83.2698 0 0 0 0 1 1 1 0 0 0 1 1 0 
27.3659 -36.491 79.4916 -8.9877 1 1 0 0 0 1 1 1 1 0 0 1 0 
87.6766 -77.9229 -79.162 -90.875 1 1 0 0 1 1 1 0 0 0 1 1 0 
96.9298 -27.5185 58.2324 62.0533 0 1 1 1 1 1 1 0 0 0 0 1 1 
44.4807 83.1599 17.7343 54.3016 0 0 1 1 0 1 0 0 1 1 1 1 0 
-61.8641 56.4989 -81.0846 -65.4592 1 0 1 0 1 0 1 0 1 1 0 0 1 
59.624 -86.4864 5.61235 34.6904 0 1 0 1 0 1 1 0 1 1 0 0 1 
-1.74871 71.5751 64.8427 -8.67641 0 0 1 1 1 1 1 0 0 0 1 1 0 
-57.1032 60.1184 97.8149 -1.78533 1 1 1 0 1 1 1 1 0 1 0 0 0 
38.9447 96.8078 17.6061 -63.6158 0 0 0 0 1 0 1 0 1 1 1 0 0 
-0.430311 -23.1178 71.9779 -51.9272 1 0 0 0 1 0 0 1 1 1 0 1 0 
-66.0756 21.073 -47.4837 2.44453 0 1 0 0 1 1 1 1 0 1 0 0 0 
-16.3244 67.7602 -43.9924 67.2903 0 1 0 1 1 1 0 0 0 1 0 1 1 
33.9396 77.9534 47.7218 9.46379 1 0 1 0 0 1 1 0 1 1 0 0 1 
99.0967 -47.7035 -3.32957 -97.7233 1 1 1 0 1 1 1 1 0 0 0 1 0 
-55.5284 -76.7693 89.935 -77.3858 1 1 1 1 1 1 1 1 0 1 0 0 0 
58.1408 28.3486 -90.0143 -64.9892 1 0 1 1 1 0 1 0 1 0 0 1 1 
-37.669 -98.59 21.8238 42.4848 0 1 1 1 1 0 1 0 1 0 0 1 1 
-3.56761 -36.1675 -94.8546 -13.4861 1 1 1 1 1 0 1 0 1 1 0 0 1 
87.7804 53.6912 -88.3969 -63.9821 0 0 1 1 1 0 1 0 1 1 1 0 0 
-42.1247 79.9677 -88.2504 -67.3513 1 0 1 0 1 1 1 1 0 1 0 0 0 
42.4543 -30.0821 25.9377 92.5169 1 0 1 1 1 1 0 0 0 1 0 1 1 
-76.3848 95.349 15.7628 6.18 0 0 1 0 1 1 1 0 0 1 1 0 0 
53.2456 9.93377 83.2453 4.97757 0 1 1 0 0 1 1 1 1 0 0 1 0 
-32.7311 0.833155 37.4981 83.7214 1 1 1 0 1 1 1 0 0 0 1 1 0 
-48.2589 44.1084 77.0623 78.4417 0 1 0 0 1 1 1 1 0 0 0 1 0 
92.0469 25.3761 -93.4324 30.6131 1 1 0 0 1 1 1 0 0 1 0 0 1 
-73.6259 -77.9901 75.6279 72.8019 0 0 1 1 1 1 0 0 0 1 0 1 1 
-28.4585 -39.8785 -86.4986 83.3979 1 0 0 1 1 0 0 0 1 1 0 1 1 
-76.989 4.2024 13.1932 -93.4385 0 1 0 1 1 1 1 1 0 0 0 1 0 
0.436415 77.7581 90.7712 31.9681 1 1 0 1 1 1 1 0 0 0 0 1 1 
17.4047 10.0803 38.4442 71.9657 0 1 1 0 1 1 0 1 0 1 0 1 0 
-64.3849 44.7676 -32.2123 -20.3772 0 1 1 0 1 0 1 0 1 1 1 0 0 
0.869778 57.5854 -23.2459 91.0764 1 0 0 1 0 1 1 0 1 0 0 1 1 
-74.3889 -68.6148 -78.8873 -68.9138 1 0 0 1 1 1 0 0 0 1 0 1 1 
16.1351 -41.7096 -99.0844 42.2285 0 0 1 1 1 1 0 0 0 1 1 1 0 
-87.3165 9.67742 -18.8147 25.6264 1 1 1 0 1 1 0 1 0 1 0 1 0 
-38.0902 -85.9859 80.7672 83.1111 0 1 1 1 1 1 1 1 0 0 0 1 0 
-48.442 31.4859 -96.3378 -15.2318 1 1 0 1 1 1 1 1 0 0 0 1 0 
85.4732 -31.6813 46.617 -11.8625 1 0 1 0 1 1 1 0 0 0 0 1 1 
20.4871 -19.1076 -83.9045 77.9168 0 1 1 0 1 1 1 0 0 1 0 0 1 
-41.789 -32.2062 83.459 6.68661 1 0 1 0 1 1 0 0 0 1 1 1 0 
57.1947 -93.8231 92.3948 -82.6716 1 0 0 0 1 1 1 1 0 1 0 0 0 
-2.84127 -27.6345 18.131 -80.2973 0 1 1 0 1 1 1 0 0 0 0 1 1 
-92.7305 -48.8021 35.7341 -40.3241 1 0 1 1 1 0 1 0 1 0 1 1 0 
-85.3084 27.2561 24.247 -90.7956 1 0 0 1 1 1 1 0 0 0 0 1 1 
80.9687 -72.9118 -70.6595 -21.659 0 1 1 0 1 1 1 0 0 1 0 0 1 
17.1606 84.5454 -89.6481 -79.1437 1 0 1 0 1 0 0 0 1 1 1 1 0 
-77.8008 75.3166 -81.0907 -43.0525 1 1 1 1 1 1 1 0 0 0 1 1 0 
-17.9846 -42.6984 25.4677 69.2618 1 1 1 1 1 1 0 1 0 1 0 1 0 
1.18717 49.6689 22.599 83.7214 1 1 0 1 1 1 1 0 0 0 0 1 1 
24.4789 -23.3741 30.0089 60.1794 0 1 1 0 1 0 1 0 1 0 1 1 0 
2.45674 -83.05 -41.3129 -92.2056 1 0 1 1 1 1 1 0 0 1 1 0 0 
-37.2906 -34.2875 -89.996 -97.3571 1 0 1 0 1 1 0 1 0 1 0 1 0 
-31.4127 48.3322 -29.2398 -33.5856 1 1 0 1 1 1 0 1 0 1 0 1 0 
-27.5979 64.6168 -51.1338 20.7556 0 0 0 0 1 0 1 1 1 0 0 1 0 
-51.4023 81.402 -50.5112 4.64187 0 0 1 0 0 1 1 0 1 0 0 1 1 
-91.5159 -7.43736 -50.4746 -13.9134 1 0 0 0 0 1 0 0 1 1 1 1 0 
-59.6423 -21.952 -0.00305185 -37.0159 0 1 1 1 1 0 1 1 1 0 0 1 0 
-70.0369 51.6099 -41.6791 -67.4429 1 0 1 1 1 1 1 0 0 1 1 0 0 
99.7803 27.4819 96.1852 58.3544 0 1 0 1 1 0 0 0 1 1 0 1 1 
99.5544 -93.4507 45.5977 84.9239 1 0 0 0 1 0 0 0 1 1 0 1 1 
-35.3252 86.8465 7.91345 97.8881 1 0 1 1 1 0 1 0 1 0 1 1 0 
-43.1867 -10.416 -54.9669 -97.9247 0 0 1 0 1 1 1 0 0 0 0 1 1 
12.8636 54.68 -96.0021 -99.6155 0 0 1 0 0 1 0 1 1 1 0 1 0 
-29.9234 -48.558 -4.7029 -78.692 1 0 1 1 1 0 1 0 1 0 0 1 1 
-79.3573 84.6065 -42.6313 -97.9186 0 1 0 1 0 1 1 0 1 0 0 1 1 
88.2626 59.6118 -51.7197 32.9997 0 0 1 1 1 0 1 1 1 1 0 0 0 
-1.37638 -65.7521 -50.5539 -72.6127 0 1 0 1 1 1 0 0 0 1 0 1 1 
91.0031 -36.8084 50.7614 39.9579 0 0 1 0 1 0 1 0 1 0 0 1 1 
-48.6862 -48.5214 -97.2961 -39.7931 1 1 0 0 1 0 0 0 1 1 0 1 1 
-69.3838 95.0133 92.8465 -67.5405 1 0 0 1 1 0 0 0 1 1 0 1 1 
-3.12815 -40.9955 52.8062 -23.954 1 0 0 1 1 1 1 1 0 0 0 1 0 
99.0356 53.0869 -97.1984 -72.3441 0 1 1 0 0 1 0 1 1 1 0 1 0 
30.3018 -55.5895 87.286 57.2436 1 1 1 1 1 1 1 0 0 0 1 1 0 
-92.8648 -72.0878 -45.1827 -79.6686 1 1 0 1 1 0 1 0 1 1 1 0 0 
-39.9213 93.0296 -19.9133 -94.7325 0 1 0 0 1 1 1 0 0 1 0 0 1 
69.5608 10.2756 29.5938 -61.8274 0 0 1 1 0 1 1 0 1 0 0 1 1 
19.6448 -52.4094 11.3132 42.967 1 1 0 0 1 1 0 0 0 1 0 1 1 
-33.1217 62.035 -6.62557 39.0484 1 0 0 1 1 0 1 0 1 1 1 0 0 
64.861 -16.068 37.6934 3.53099 0 1 0 1 0 1 0 0 1 1 0 1 1 
7.44346 10.7944 44.7371 65.1112 0 1 0 0 1 1 1 0 0 1 0 0 1 
-70.745 -81.1457 52.5559 -11.9907 0 1 0 1 1 1 1 0 0 1 0 0 1 
14.2247 11.0752 -7.18711 41.5571 1 1 1 0 1 0 1 0 1 0 0 1 1 
59.2517 -36.8511 43.3943 -35.3679 1 0 1 0 1 0 1 0 1 0 0 1 1 
74.5354 -15.244 10.3916 65.6545 1 0 0 0 1 0 1 0 1 1 0 0 1 
-97.3998 -85.1192 -90.7712 -95.2086 1 0 0 0 1 0 1 1 1 0 0 1 0 
90.4416 15.4027 -5.60015 52.6536 1 0 0 1 1 1 0 0 0 1 1 1 0 
74.456 50.1022 -48.9242 37.3699 1 1 0 0 1 1 1 0 0 1 1 0 0 
42.8571 -42.6618 -99.0783 -53.5508 1 0 1 0 1 1 0 0 0 1 0 1 1 
5.88092 29.0933 86.6756 35.7036 1 0 1 0 1 1 0 0 0 1 1 1 0 
-55.4125 -67.51 5.50249 -70.6534 1 0 1 0 1 1 1 0 0 0 1 1 0 
-90.4721 -16.0924 89.0866 -64.6107 0 1 0 1 1 1 0 1 0 1 0 1 0 
14.6214 8.41395 -37.7544 -22.1656 0 0 1 1 1 1 1 0 0 1 0 0 1 
-97.6379 9.00601 41.6425 78.1732 1 1 1 0 1 0 1 1 1 0 0 1 0 
